20210307 230100;12704.5;12751;12704.5;12738.75;17
20210307 230200;12748.25;12748.25;12728.75;12728.75;7
20210307 230300;12729.75;12729.75;12713.75;12718.5;5
20210307 230400;12730;12730;12728.5;12730;6
20210307 230500;12740;12740;12740;12740;1
20210307 230600;12750;12750;12738;12738;4
20210307 230700;12738.75;12739;12738.75;12738.75;3
20210307 230800;12725;12727.5;12725;12726.75;4
20210307 230900;12726;12726;12722;12725.5;6
20210307 231100;12729;12729;12729;12729;1
20210307 231200;12732;12732;12732;12732;1
20210307 231300;12731.5;12731.5;12731.5;12731.5;1
20210307 231400;12729.75;12729.75;12724;12724;4
20210307 231500;12724;12724;12724;12724;1
20210307 231700;12720.5;12720.5;12720.5;12720.5;1
20210307 231800;12718.25;12718.25;12715;12715;2
20210307 231900;12713.25;12713.25;12700;12700;5
20210307 232000;12693;12700.75;12693;12700.75;4
20210307 232100;12710;12710;12710;12710;1
20210307 232300;12703.5;12703.5;12703.5;12703.5;1
20210307 232400;12700;12703.25;12700;12703.25;3
20210307 232500;12703.75;12703.75;12703.75;12703.75;1
20210307 232600;12705.75;12705.75;12705;12705;5
20210307 232800;12699;12699;12699;12699;1
20210307 233200;12710;12710.75;12706.25;12706.25;4
20210307 233300;12692.25;12692.25;12678;12678.75;33
20210307 233400;12685.5;12685.5;12685.5;12685.5;1
20210307 233700;12680.75;12680.75;12680.75;12680.75;1
20210307 233800;12677.75;12677.75;12676;12676;10
20210307 233900;12675.75;12677;12675.75;12677;2
20210307 234000;12680.5;12681;12680.5;12681;2
20210307 234100;12684;12688;12675;12675;6
20210307 234200;12673;12677.25;12673;12673.25;4
20210307 234600;12680.5;12680.5;12680.5;12680.5;1
20210307 234800;12677;12677;12676.25;12676.25;3
20210307 234900;12670;12670;12670;12670;1
20210307 235000;12663.25;12663.25;12658.5;12658.5;2
20210307 235100;12662.5;12666;12662;12666;15
20210307 235200;12662;12662;12658.5;12658.5;8
20210307 235300;12650;12650;12648;12648;2
20210307 235400;12651.5;12651.5;12651.5;12651.5;1
20210307 235600;12662;12662;12662;12662;4
20210307 235700;12661;12666;12660;12666;12
20210307 235800;12669.25;12669.25;12669.25;12669.25;1
20210307 235900;12669.5;12669.5;12669.5;12669.5;1
20210308 000300;12650;12650;12650;12650;1
20210308 000400;12651.75;12651.75;12650;12650;3
20210308 000500;12656;12656;12656;12656;1
20210308 000600;12652;12652;12650;12650;2
20210308 000700;12644.5;12648.25;12644.5;12648.25;5
20210308 001000;12648;12648;12648;12648;2
20210308 001200;12648.5;12648.5;12645;12645;4
20210308 001300;12640;12641.5;12629.5;12629.5;8
20210308 001400;12633;12633;12614;12617.5;23
20210308 001500;12620;12620;12619;12619;8
20210308 001700;12612.25;12612.25;12600;12603.5;11
20210308 001800;12600.75;12601.75;12597;12598.5;12
20210308 001900;12602.5;12606.5;12602.5;12606.25;7
20210308 002000;12607.75;12607.75;12601.75;12601.75;3
20210308 002100;12606.25;12621;12606.25;12621;10
20210308 002300;12627;12627.75;12627;12627.75;3
20210308 002400;12626;12626;12626;12626;1
20210308 002500;12630.5;12630.5;12623.5;12623.5;11
20210308 002600;12625;12625;12625;12625;1
20210308 002700;12629.25;12629.25;12629.25;12629.25;1
20210308 002800;12628.75;12628.75;12626;12626;2
20210308 003100;12612;12612;12612;12612;1
20210308 003200;12622;12623;12622;12623;3
20210308 003300;12632;12634.5;12632;12634.5;4
20210308 003500;12636.5;12636.5;12636.5;12636.5;1
20210308 003700;12631.5;12631.5;12631.5;12631.5;1
20210308 003900;12632.75;12632.75;12632.25;12632.25;3
20210308 004000;12635.25;12635.25;12635.25;12635.25;1
20210308 004200;12642.5;12642.5;12642.5;12642.5;2
20210308 004300;12650;12651.75;12650;12650.25;7
20210308 004400;12649.5;12649.5;12648;12648;3
20210308 004500;12645.5;12645.5;12645.5;12645.5;1
20210308 004600;12650.25;12650.25;12650.25;12650.25;1
20210308 004800;12655.75;12655.75;12655.75;12655.75;1
20210308 005000;12658;12658;12657;12657;5
