20251211 050100;25762.75;25762.75;25753.75;25760.75;27
20251211 050300;25762.5;25762.5;25762.5;25762.5;1
20251211 050400;25762.75;25763.5;25762.75;25763.5;3
20251211 050900;25750;25750;25750;25750;1
20251211 051100;25750.75;25750.75;25750.75;25750.75;2
20251211 051400;25750.75;25750.75;25750.75;25750.75;3
20251211 051500;25749;25751;25748.75;25748.75;4
20251211 052000;25763;25763;25761.25;25761.25;3
20251211 052200;25756.5;25756.5;25756.5;25756.5;1
20251211 052300;25757;25757;25750;25750;2
20251211 052400;25756.5;25756.5;25756.5;25756.5;1
20251211 052500;25755.5;25759;25754;25754;3
20251211 052900;25747;25747;25747;25747;1
20251211 053100;25748;25748.25;25748;25748;15
20251211 053300;25745.25;25745.25;25745.25;25745.25;1
20251211 053600;25744.25;25744.25;25744.25;25744.25;1
20251211 054100;25753.75;25753.75;25753.5;25753.5;2
20251211 054700;25748.5;25748.5;25748.5;25748.5;1
20251211 054900;25763.75;25763.75;25763;25763;3
20251211 055000;25763;25763;25763;25763;9
20251211 055100;25763;25775;25763;25775;7
20251211 055200;25775;25775;25767.75;25767.75;2
20251211 055400;25770;25770;25770;25770;2
20251211 055500;25770;25770;25770;25770;2
20251211 055600;25770;25770;25770;25770;7
20251211 055800;25772.5;25772.5;25772.5;25772.5;1
20251211 055900;25772.5;25772.5;25772.5;25772.5;1
20251211 060100;25771;25773.5;25770.5;25770.5;3
20251211 060200;25777.75;25777.75;25777.75;25777.75;1
20251211 060600;25762.75;25762.75;25762;25762;3
20251211 060800;25759.25;25759.25;25759.25;25759.25;1
20251211 061000;25760;25760;25760;25760;1
20251211 061100;25762.75;25762.75;25762.75;25762.75;1
20251211 061200;25758;25758;25758;25758;1
20251211 061400;25762.75;25762.75;25762.25;25762.25;20
20251211 061700;25764;25764;25761.5;25761.5;10
20251211 061900;25757.75;25757.75;25757.75;25757.75;1
20251211 062100;25746;25746;25746;25746;1
20251211 062200;25742.25;25742.25;25742.25;25742.25;1
20251211 062300;25745;25745;25745;25745;2
20251211 062500;25738;25738;25738;25738;1
20251211 062900;25738.5;25738.5;25734.5;25734.5;5
20251211 063000;25730;25730;25725.75;25725.75;31
20251211 063100;25731;25731;25731;25731;1
20251211 063200;25734;25734;25731.25;25731.25;7
20251211 063300;25731.75;25731.75;25731.75;25731.75;1
20251211 063400;25735;25735;25732.25;25732.25;7
20251211 063600;25751;25751;25751;25751;1
20251211 063700;25753.25;25753.25;25753.25;25753.25;1
20251211 063800;25754.5;25754.5;25754.5;25754.5;1
20251211 064300;25765;25765;25765;25765;16
20251211 064400;25762;25762;25762;25762;1
20251211 064500;25765;25765;25762.5;25765;20
20251211 064700;25761.5;25761.5;25761.5;25761.5;1
20251211 064900;25767;25767;25767;25767;1
20251211 065000;25769.5;25769.75;25766;25767;12
20251211 065300;25755;25755;25750;25750;3
20251211 065700;25759.75;25759.75;25759.75;25759.75;1
20251211 065900;25765.25;25765.25;25763.25;25763.25;2
20251211 070300;25748.5;25748.5;25748.5;25748.5;1
20251211 070700;25732.25;25732.25;25732.25;25732.25;1
20251211 071000;25740;25740;25740;25740;1
20251211 071100;25744.25;25744.25;25744.25;25744.25;1
20251211 071300;25751.25;25757;25751.25;25757;7
20251211 071400;25757.25;25759.25;25757.25;25757.5;6
20251211 071500;25759.75;25759.75;25759.75;25759.75;1
20251211 071900;25760.75;25760.75;25758.25;25758.25;2
20251211 072300;25764.25;25764.25;25764.25;25764.25;1
20251211 072400;25766;25766;25766;25766;1
20251211 072700;25770;25771.75;25770;25771.75;2
20251211 073700;25783;25783;25783;25783;1
20251211 073800;25789.25;25789.25;25789.25;25789.25;1
20251211 073900;25793;25793;25793;25793;1
20251211 074100;25790;25790;25790;25790;1
20251211 074300;25786.25;25786.25;25786.25;25786.25;1
20251211 074400;25789.5;25789.5;25789.5;25789.5;1
20251211 074700;25783.75;25783.75;25783.75;25783.75;1
20251211 074800;25780;25780;25780;25780;1
20251211 075000;25793;25793.75;25793;25793.75;2
20251211 075100;25793;25793;25788;25788;13
20251211 075200;25790.25;25792;25789.5;25792;5
20251211 075600;25792.5;25792.5;25786.75;25786.75;8
20251211 075700;25788;25792.75;25785;25785;13
20251211 080000;25792.25;25795.25;25792.25;25795;3
20251211 080300;25774.75;25774.75;25774.75;25774.75;1
20251211 080500;25758;25758;25758;25758;1
20251211 080600;25759.75;25759.75;25759.75;25759.75;1
20251211 080700;25760;25760;25755.75;25755.75;2
20251211 080900;25750;25750;25750;25750;1
20251211 081000;25752.5;25752.5;25742.75;25744.5;13
20251211 081100;25742.25;25742.25;25739;25740;3
20251211 081200;25742.5;25742.5;25737.5;25737.5;2
20251211 081300;25739.25;25742.75;25739.25;25742.75;2
20251211 081400;25756.25;25756.25;25756.25;25756.25;1
20251211 081600;25746.75;25751.75;25746.75;25751.75;2
20251211 081900;25753.5;25754;25751;25754;7
20251211 082000;25749.75;25749.75;25740;25740;3
20251211 082200;25743.5;25745;25743.25;25745;5
20251211 082300;25755;25755;25755;25755;1
20251211 082500;25756;25756.25;25756;25756.25;3
20251211 082700;25748.75;25748.75;25748.75;25748.75;1
20251211 082900;25752.75;25752.75;25752.75;25752.75;5
20251211 083000;25752;25752;25749;25749;2
20251211 083100;25742.25;25742.25;25735;25735;3
20251211 083200;25735.75;25735.75;25735.75;25735.75;1
20251211 083300;25737.25;25737.25;25737.25;25737.25;1
20251211 083400;25737;25737;25737;25737;1
20251211 083600;25734.75;25735.75;25734.75;25735.75;2
20251211 083700;25737.5;25737.5;25737.5;25737.5;1
20251211 083800;25745;25745;25745;25745;1
20251211 083900;25753.5;25755;25753.5;25755;2
20251211 084000;25755.25;25755.25;25755.25;25755.25;1
20251211 084300;25754.25;25754.25;25745.75;25745.75;3
20251211 084600;25741;25741;25741;25741;1
20251211 084900;25749.5;25749.5;25743;25743;9
20251211 085100;25751;25768.25;25750;25768.25;7
20251211 085200;25770.75;25770.75;25769.5;25769.5;2
20251211 085500;25773;25773;25773;25773;3
20251211 085600;25774.5;25774.5;25774.5;25774.5;1
20251211 085700;25769.75;25769.75;25769.75;25769.75;1
20251211 085800;25772.75;25778;25770;25778;3
20251211 085900;25784.5;25784.5;25784.5;25784.5;1
20251211 090000;25794.5;25794.5;25793;25793;2
20251211 090600;25799.75;25810.25;25799.75;25810.25;7
20251211 090700;25814.75;25814.75;25812;25812;7
20251211 090800;25816.5;25823.25;25816.5;25823.25;10
20251211 090900;25826;25826;25826;25826;1
20251211 091000;25816.25;25816.25;25815.5;25815.5;2
20251211 091100;25812;25812;25812;25812;1
20251211 091300;25821.5;25821.5;25821.5;25821.5;2
20251211 091500;25827.25;25827.25;25827.25;25827.25;1
20251211 091600;25830;25830;25823.75;25823.75;5
20251211 091900;25827.75;25827.75;25827.75;25827.75;1
20251211 092000;25830.25;25831.5;25830.25;25831.5;5
20251211 092200;25837.5;25841.25;25837.5;25841.25;4
20251211 092400;25848;25848;25848;25848;1
20251211 092500;25844.5;25844.5;25844.5;25844.5;1
20251211 092600;25844.5;25844.5;25844.5;25844.5;1
20251211 092800;25826.5;25826.5;25826.5;25826.5;1
20251211 092900;25837;25837;25837;25837;2
20251211 093100;25840.5;25851.75;25840.5;25848;38
20251211 093200;25847.75;25847.75;25847;25847;8
20251211 093300;25842;25842;25842;25842;1
20251211 093400;25842.75;25842.75;25841.25;25841.25;10
20251211 093500;25840;25840;25836.25;25836.25;3
20251211 093600;25835.75;25836;25834.5;25834.5;4
20251211 093700;25835;25835;25835;25835;5
20251211 093900;25852;25852;25852;25852;1
20251211 094100;25850;25850;25850;25850;3
20251211 094200;25847.25;25847.25;25847.25;25847.25;1
20251211 094300;25843;25843;25843;25843;1
20251211 094500;25843.75;25843.75;25843.75;25843.75;1
20251211 094600;25843.5;25843.5;25843.5;25843.5;1
20251211 094800;25846;25846;25846;25846;4
20251211 094900;25853.25;25853.25;25852;25852;2
20251211 095300;25857.75;25860;25857.75;25860;6
20251211 095500;25877.75;25877.75;25877.75;25877.75;1
20251211 095700;25860;25860;25860;25860;1
20251211 095800;25860.5;25860.5;25860.5;25860.5;1
20251211 100000;25858.25;25858.25;25858.25;25858.25;1
20251211 100100;25862;25862;25862;25862;1
20251211 100200;25858.25;25858.25;25855.5;25855.5;2
20251211 100500;25858;25858;25858;25858;1
20251211 100700;25845.5;25845.5;25845;25845;2
20251211 100800;25851;25851;25851;25851;1
20251211 100900;25852;25852;25852;25852;1
20251211 101000;25845.5;25845.5;25845.5;25845.5;1
20251211 101100;25847.5;25847.5;25839.25;25839.5;4
20251211 101200;25840.75;25840.75;25840.75;25840.75;1
20251211 101300;25846;25854;25846;25854;42
20251211 101400;25866.5;25866.5;25860;25860;2
20251211 101500;25859.5;25866.5;25859.5;25865.25;3
20251211 101600;25868.5;25871;25868.5;25871;2
20251211 101700;25872;25872;25872;25872;1
20251211 101800;25867.25;25871.75;25867.25;25871.75;2
20251211 102000;25861.5;25864.75;25861.25;25864.75;3
20251211 102500;25856.75;25856.75;25856.75;25856.75;2
20251211 102600;25858.75;25863.75;25858.75;25863.75;26
20251211 102700;25867.5;25869.5;25866.25;25869.5;9
20251211 102800;25868.25;25868.25;25868.25;25868.25;1
20251211 102900;25861;25862;25861;25862;2
20251211 103100;25858.25;25858.75;25856;25857.5;10
20251211 103200;25856.75;25856.75;25856.75;25856.75;1
20251211 103400;25851.5;25857.25;25851.5;25856.75;16
20251211 103500;25851.75;25851.75;25848.75;25849.5;6
20251211 103600;25847.25;25847.25;25847.25;25847.25;1
20251211 103700;25845.25;25848;25845.25;25848;3
20251211 103800;25848.25;25849;25848.25;25849;14
20251211 104100;25850.25;25850.5;25850.25;25850.5;2
20251211 104300;25848.25;25850;25848;25850;5
20251211 104400;25848.25;25848.75;25848.25;25848.75;2
20251211 104600;25850;25857.25;25850;25857.25;3
20251211 104800;25851.5;25851.5;25851.5;25851.5;1
20251211 105000;25853;25853;25853;25853;1
20251211 105200;25856.5;25856.5;25856.5;25856.5;1
20251211 105400;25857.75;25857.75;25856;25856;4
20251211 105800;25856.5;25856.5;25856.5;25856.5;1
20251211 110100;25853.5;25853.5;25853.25;25853.25;5
20251211 110800;25859.75;25859.75;25859.75;25859.75;1
20251211 110900;25862.75;25862.75;25862.75;25862.75;2
20251211 111100;25864;25864;25864;25864;1
20251211 111400;25861.25;25861.25;25861.25;25861.25;2
20251211 111900;25856.5;25856.5;25856;25856;2
20251211 112100;25861.25;25861.25;25861.25;25861.25;1
20251211 112800;25859;25859;25859;25859;2
20251211 113100;25863.5;25863.5;25863.5;25863.5;1
20251211 113400;25858.75;25858.75;25858.75;25858.75;1
20251211 113800;25860;25860;25860;25860;1
20251211 114000;25860;25860;25857.5;25857.5;2
20251211 114100;25860;25860;25860;25860;1
20251211 114200;25860.75;25860.75;25854;25854;2
20251211 114700;25864.5;25870;25864.25;25870;5
20251211 114900;25875.5;25875.5;25875.5;25875.5;1
20251211 115000;25876;25876;25876;25876;1
20251211 115100;25884;25884;25875.5;25875.5;4
20251211 115200;25876.5;25876.5;25876.5;25876.5;1
20251211 115300;25879.75;25881;25879.75;25881;4
20251211 115600;25880.5;25880.5;25880.5;25880.5;1
